"date","RH","CM","CT","num_infect"
1958-02-15 15:00:00,87.1112,-1.69407e-21,297.587,0
1958-02-15 21:00:00,74.191,0,299.57,0
1958-02-16 03:00:00,95.5336,0.000100374,292.484,0.08
1958-02-16 09:00:00,93.0022,6.53267e-05,291.374,0.06
1958-02-16 15:00:00,84.7664,0,296.591,0
1958-02-16 21:00:00,76.119,-4.23516e-22,297.398,0
1958-02-17 03:00:00,97.1956,0.000467032,293.333,0.17
1958-02-17 09:00:00,96.1589,0.000313282,292.568,0.29
1958-02-17 15:00:00,96.4447,0.000386417,293.507,1.35
1958-02-17 21:00:00,95.8911,0.000208557,293.938,3
1958-02-18 03:00:00,96.0737,0.000484735,292.893,1.95
1958-02-18 09:00:00,96.453,0.000501007,293.223,3.53
1958-02-18 15:00:00,97.7928,0.000407428,293.704,6.46
1958-02-18 21:00:00,92.5257,1.34408e-05,294.982,15.3
1958-02-19 03:00:00,96.1712,0.000488907,293.257,7.03
1958-02-19 09:00:00,95.7504,0.000336915,292.774,5.59
1958-02-19 15:00:00,96.5972,0.000306845,293.232,9.42
1958-02-19 21:00:00,96.9199,0.000394762,294.053,17.37
1958-02-20 03:00:00,96.6332,0.000501007,293.501,14.36
1958-02-20 09:00:00,97.8432,0.000493556,293.243,13.51
1958-02-20 15:00:00,97.7512,0.000454277,293.702,19.29
1958-02-20 21:00:00,95.9422,0.000121325,294.232,25.74
1958-02-21 03:00:00,97.2265,0.000290394,293.232,17.39
1958-02-21 09:00:00,95.3717,0.000501007,293.186,18.17
1958-02-21 15:00:00,96.985,0.00042659,293.769,25.64
1958-02-21 21:00:00,90.8158,-2.11758e-22,295.641,0
1958-02-22 03:00:00,95.7748,0.000501007,294.128,0.31
1958-02-22 09:00:00,95.8891,0.000501007,293.653,0.75
1958-02-22 15:00:00,87.8038,-1.69407e-21,295.927,0
1958-02-22 21:00:00,83.1758,-8.47033e-22,297.253,0
1958-02-23 03:00:00,97.4796,2.2471e-05,293.008,0.13
1958-02-23 09:00:00,93.9772,1.59442e-05,293.142,0.5
1958-02-23 15:00:00,91.9675,-4.23516e-22,295.526,0
1958-02-23 21:00:00,79.0178,0,299.112,0
1958-02-24 03:00:00,96.2722,6.95288e-05,292.9,0.12
1958-02-24 09:00:00,96.2222,8.93772e-05,293.178,0.51
1958-02-24 15:00:00,85.7972,-2.11758e-22,297.109,0
1958-02-24 21:00:00,79.0088,-2.11758e-22,298.734,0
1958-02-25 03:00:00,93.9619,1.72853e-06,293.147,0.15
1958-02-25 09:00:00,90.582,-4.23516e-22,293.338,0
1958-02-25 15:00:00,82.5135,-8.47033e-22,298.044,0
1958-02-25 21:00:00,78.4329,-2.11758e-22,299.39,0
1958-02-26 03:00:00,97.1045,8.13603e-05,293.154,0.15
1958-02-26 09:00:00,92.0173,9.29832e-06,293.384,0.61
1958-02-26 15:00:00,83.9247,-2.11758e-22,297.591,0
1958-02-26 21:00:00,74.3434,-2.11758e-22,300.404,0
1958-02-27 03:00:00,91.3762,0.00010559,293.149,0.15
1958-02-27 09:00:00,88.6377,5.02169e-05,291.887,0.13
1958-02-27 15:00:00,76.768,-8.47033e-22,299.33,0
1958-02-27 21:00:00,63.9988,-4.23516e-22,302.954,0
1958-02-28 03:00:00,89.8259,3.99351e-06,295.065,0.52
1958-02-28 09:00:00,92.0354,-4.23516e-22,291.699,0
1958-02-28 15:00:00,73.3172,-8.47033e-22,298.347,0
1958-02-28 21:00:00,70.5367,-4.23516e-22,301.675,0
1958-03-01 03:00:00,96.3465,8.02577e-05,294.738,0.44
